seconds,budget_mbps,equivalent_capacity_mbps,lost_frames,queue_ms
75.100,853.502221,1000,163,9.4834
75.200,853.502221,1000,163,9.4834
75.300,853.502221,1000,163,9.4834
75.400,853.502221,1000,163,9.4834
75.500,853.502221,1000,163,9.4834
75.600,853.502221,1000,163,9.4834
75.700,853.502221,1000,163,9.4834
75.800,853.502221,1000,163,9.4834
75.900,853.502221,1000,163,9.4834
76.000,853.502221,1000,163,9.4834
76.100,924.627454,1000,163,10.2737
76.200,924.627454,1000,163,10.2737
76.300,924.627454,1000,163,10.2737
76.400,924.627454,1000,163,10.2737
76.500,924.627454,1000,163,10.2737
76.600,924.627454,1000,163,10.2737
76.700,924.627454,1000,163,10.2737
76.800,924.627454,1000,163,10.2737
76.900,924.627454,1000,163,10.2737
77.000,924.627454,1000,163,10.2737
77.100,924.627454,1000,163,10.2737
77.200,1000.000000,1000,163,11.1113
77.300,1000.000000,1000,163,11.1115
77.400,1000.000000,1000,163,11.1117
77.500,1000.000000,1000,163,11.1119
77.600,1000.000000,1000,163,11.1122
77.700,1000.000000,1000,163,11.1124
77.800,1000.000000,1000,163,11.1126
77.900,1000.000000,1000,163,11.1128
78.000,1000.000000,1000,163,11.1131
78.100,1000.000000,1000,163,11.1133
78.200,1000.000000,1000,163,11.1135
78.300,1000.000000,1000,163,11.1137
78.400,1000.000000,1000,163,11.1139
78.500,1000.000000,1000,163,11.1142
78.600,1000.000000,1000,163,11.1144
78.700,1000.000000,1000,163,11.1146
78.800,1000.000000,1000,163,11.1148
78.900,1000.000000,1000,163,11.1151
79.000,1000.000000,1000,163,11.1153
79.100,1000.000000,1000,163,11.1155
79.200,1000.000000,1000,163,11.1157
79.300,1000.000000,1000,163,11.1160
79.400,1000.000000,1000,163,11.1162
79.500,1000.000000,1000,163,11.1164
79.600,1000.000000,1000,163,11.1166
79.700,1000.000000,1000,163,11.1169
79.800,1000.000000,1000,163,11.1171
79.900,1000.000000,1000,163,11.1173
80.000,1000.000000,1000,163,11.1175
80.100,1000.000000,1000,163,11.1178
80.200,1000.000000,1000,163,11.1180
80.300,1000.000000,1000,163,11.1182
80.400,1000.000000,1000,163,11.1184
80.500,1000.000000,1000,163,11.1187
80.600,1000.000000,1000,163,11.1189
80.700,1000.000000,1000,163,11.1191
80.800,1000.000000,1000,163,11.1193
80.900,1000.000000,1000,163,11.1195
81.000,1000.000000,1000,163,11.1198
81.100,1000.000000,1000,163,11.1200
81.200,1000.000000,1000,163,11.1202
81.300,1000.000000,1000,163,11.1204
81.400,1000.000000,1000,163,11.1207
81.500,1000.000000,1000,163,11.1209
81.600,1000.000000,1000,163,11.1211
81.700,1000.000000,1000,163,11.1213
81.800,1000.000000,1000,163,11.1216
81.900,1000.000000,1000,163,11.1218
82.000,1000.000000,1000,163,11.1220
82.100,1000.000000,1000,163,11.1222
82.200,1000.000000,1000,163,11.1225
82.300,1000.000000,1000,163,11.1227
82.400,1000.000000,1000,163,11.1229
82.500,1000.000000,1000,163,11.1231
82.600,1000.000000,1000,163,11.1234
82.700,1000.000000,1000,163,11.1236
82.800,1000.000000,1000,163,11.1238
82.900,1000.000000,1000,163,11.1240
83.000,1000.000000,1000,163,11.1243
83.100,1000.000000,1000,163,11.1245
83.200,1000.000000,1000,163,11.1247
83.300,1000.000000,1000,163,11.1249
83.400,1000.000000,1000,163,11.1251
83.500,1000.000000,1000,163,11.1254
83.600,1000.000000,1000,163,11.1256
83.700,1000.000000,1000,163,11.1258
83.800,1000.000000,1000,163,11.1260
83.900,1000.000000,1000,163,11.1263
84.000,1000.000000,1000,163,11.1265
84.100,1000.000000,1000,163,11.1267
84.200,1000.000000,1000,163,11.1269
84.300,1000.000000,1000,163,11.1272
84.400,1000.000000,1000,163,11.1274
84.500,1000.000000,1000,163,11.1276
84.600,1000.000000,1000,163,11.1278
84.700,1000.000000,1000,163,11.1281
84.800,1000.000000,1000,163,11.1283
84.900,1000.000000,1000,163,11.1285
85.000,1000.000000,1000,163,11.1287
85.100,1000.000000,1000,163,11.1290
85.200,1000.000000,1000,163,11.1292
85.300,1000.000000,1000,163,11.1294
85.400,1000.000000,1000,163,11.1296
85.500,1000.000000,1000,163,11.1299
85.600,1000.000000,1000,163,11.1301
85.700,1000.000000,1000,163,11.1303
85.800,1000.000000,1000,163,11.1305
85.900,1000.000000,1000,163,11.1307
86.000,1000.000000,1000,163,11.1310
86.100,1000.000000,1000,163,11.1312
86.200,1000.000000,1000,163,11.1314
86.300,1000.000000,1000,163,11.1316
86.400,1000.000000,1000,163,11.1319
86.500,1000.000000,1000,163,11.1321
86.600,1000.000000,1000,163,11.1323
86.700,1000.000000,1000,163,11.1325
86.800,1000.000000,1000,163,11.1328
86.900,1000.000000,1000,163,11.1330
87.000,1000.000000,1000,163,11.1332
87.100,1000.000000,1000,163,11.1334
87.200,1000.000000,1000,163,11.1337
87.300,1000.000000,1000,163,11.1339
87.400,1000.000000,1000,163,11.1341
87.500,1000.000000,1000,163,11.1343
87.600,1000.000000,1000,163,11.1346
87.700,1000.000000,1000,163,11.1348
87.800,1000.000000,1000,163,11.1350
87.900,1000.000000,1000,163,11.1352
88.000,1000.000000,1000,163,11.1355
88.100,1000.000000,1000,163,11.1357
88.200,1000.000000,1000,163,11.1359
88.300,1000.000000,1000,163,11.1361
88.400,1000.000000,1000,163,11.1363
88.500,1000.000000,1000,163,11.1366
88.600,1000.000000,1000,163,11.1368
88.700,1000.000000,1000,163,11.1370
88.800,1000.000000,1000,163,11.1372
88.900,1000.000000,1000,163,11.1375
89.000,1000.000000,1000,163,11.1377
89.100,1000.000000,1000,163,11.1379
89.200,1000.000000,1000,163,11.1381
89.300,1000.000000,1000,163,11.1384
89.400,1000.000000,1000,163,11.1386
89.500,1000.000000,1000,163,11.1388
89.600,1000.000000,1000,163,11.1390
89.700,1000.000000,1000,163,11.1393
89.800,1000.000000,1000,163,11.1395
89.900,1000.000000,1000,163,11.1397
90.000,1000.000000,1000,163,11.1399
90.100,1000.000000,1000,163,11.1402
90.200,1000.000000,1000,163,11.1404
90.300,1000.000000,1000,163,11.1406
90.400,1000.000000,1000,163,11.1408
90.500,1000.000000,1000,163,11.1411
90.600,1000.000000,1000,163,11.1413
90.700,1000.000000,1000,163,11.1415
90.800,1000.000000,1000,163,11.1417
90.900,1000.000000,1000,163,11.1419
91.000,1000.000000,1000,163,11.1422
91.100,1000.000000,1000,163,11.1424
91.200,1000.000000,1000,163,11.1426
91.300,1000.000000,1000,163,11.1428
91.400,1000.000000,1000,163,11.1431
91.500,1000.000000,1000,163,11.1433
91.600,1000.000000,1000,163,11.1435
91.700,1000.000000,1000,163,11.1437
91.800,1000.000000,1000,163,11.1440
91.900,1000.000000,1000,163,11.1442
92.000,1000.000000,1000,163,11.1444
92.100,1000.000000,1000,163,11.1446
92.200,1000.000000,1000,163,11.1449
92.300,1000.000000,1000,163,11.1451
92.400,1000.000000,1000,163,11.1453
92.500,1000.000000,1000,163,11.1455
92.600,1000.000000,1000,163,11.1458
92.700,1000.000000,1000,163,11.1460
92.800,1000.000000,1000,163,11.1462
92.900,1000.000000,1000,163,11.1464
93.000,1000.000000,1000,163,11.1467
93.100,1000.000000,1000,163,11.1469
93.200,1000.000000,1000,163,11.1471
93.300,1000.000000,1000,163,11.1473
93.400,1000.000000,1000,163,11.1475
93.500,1000.000000,1000,163,11.1478
93.600,1000.000000,1000,163,11.1480
93.700,1000.000000,1000,163,11.1482
93.800,1000.000000,1000,163,11.1484
93.900,1000.000000,1000,163,11.1487
94.000,1000.000000,1000,163,11.1489
94.100,1000.000000,1000,163,11.1491
94.200,1000.000000,1000,163,11.1493
94.300,1000.000000,1000,163,11.1496
94.400,1000.000000,1000,163,11.1498
94.500,1000.000000,1000,163,11.1500
94.600,1000.000000,1000,163,11.1502
94.700,1000.000000,1000,163,11.1505
94.800,1000.000000,1000,163,11.1507
94.900,1000.000000,1000,163,11.1509
95.000,1000.000000,1000,163,11.1511
95.100,1000.000000,1000,163,11.1514
95.200,1000.000000,1000,163,11.1516
95.300,1000.000000,1000,163,11.1518
95.400,1000.000000,1000,163,11.1520
95.500,1000.000000,1000,163,11.1523
95.600,1000.000000,1000,163,11.1525
95.700,1000.000000,1000,163,11.1527
95.800,1000.000000,1000,163,11.1529
95.900,1000.000000,1000,163,11.1531
96.000,1000.000000,1000,163,11.1534
96.100,1000.000000,1000,163,11.1536
96.200,1000.000000,1000,163,11.1538
96.300,1000.000000,1000,163,11.1540
96.400,1000.000000,1000,163,11.1543
96.500,1000.000000,1000,163,11.1545
96.600,1000.000000,1000,163,11.1547
96.700,1000.000000,1000,163,11.1549
96.800,1000.000000,1000,163,11.1552
96.900,1000.000000,1000,163,11.1554
97.000,1000.000000,1000,163,11.1556
97.100,1000.000000,1000,163,11.1558
97.200,1000.000000,1000,163,11.1561
97.300,1000.000000,1000,163,11.1563
97.400,1000.000000,1000,163,11.1565
97.500,1000.000000,1000,163,11.1567
97.600,1000.000000,1000,163,11.1570
97.700,1000.000000,1000,163,11.1572
97.800,1000.000000,1000,163,11.1574
97.900,1000.000000,1000,163,11.1576
98.000,1000.000000,1000,163,11.1579
98.100,1000.000000,1000,163,11.1581
98.200,1000.000000,1000,163,11.1583
98.300,1000.000000,1000,163,11.1585
98.400,1000.000000,1000,163,11.1587
98.500,1000.000000,1000,163,11.1590
98.600,1000.000000,1000,163,11.1592
98.700,1000.000000,1000,163,11.1594
98.800,1000.000000,1000,163,11.1596
98.900,1000.000000,1000,163,11.1599
99.000,1000.000000,1000,163,11.1601
99.100,1000.000000,1000,163,11.1603
99.200,1000.000000,1000,163,11.1605
99.300,1000.000000,1000,163,11.1608
99.400,1000.000000,1000,163,11.1610
99.500,1000.000000,1000,163,11.1612
99.600,1000.000000,1000,163,11.1614
99.700,1000.000000,1000,163,11.1617
99.800,1000.000000,1000,163,11.1619
99.900,1000.000000,1000,163,11.1621
